,spkid,full_name,pha,H,diameter,albedo,diameter_sigma,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
6964,2007787,'  7787 Annalaura (1994 WW)',N,14.8,2.58,0.242,0.42700000000000005,0.1155180346677688,2.439657667644521,2.157833208616074,4.250089456227727,112.1818278545616,228.13834371119307,320.2687131667273,2.7214821266729694,0.2586489609966274,2459154.11085032,20201031.6108503,1391.847848964273,3.81067172885496,1.15161,448.1720637,4.696000000000001e-08,1.019e-08,1.1354000000000001e-07,4.1467000000000005e-06,6.3597e-05,6.7251e-05,2.5907e-05,1.1367e-08,1.6205e-09,0.00010071,8.7204e-06,MBA,0.56415
37134,2054691,' 54691 (2001 EL6)',N,14.2,4.953,0.181,0.371,0.0325848074770301,3.096329209699601,2.995435918516034,12.202938338044287,139.3378527207261,197.6926036412043,31.10552969978776,3.197222500883167,0.1808978391724119,2458828.54919151,20191211.0491915,1990.073522419952,5.44852435980822,1.98602,772.8994034,4.7249e-08,2.2239e-08,1.5027e-07,5.290700000000001e-06,1.8237e-05,6.4469e-05,6.0433e-05,2.2964000000000003e-08,1.9489e-09,0.00033437,2.144e-05,MBA,0.52207
55154,2094020,' 94020 (2000 XH33)',N,15.2,2.267,0.344,0.179,0.1273276330860618,2.7409675640119984,2.391966651720682,12.67765237663476,356.3481259099827,68.29900663527197,126.47853878114452,3.089968476303314,0.2171942029888171,2458418.170743322,20181026.6707433,1657.502801852109,4.53799535072446,1.43697,559.2256149,5.6723e-08,2.3724e-08,1.5443e-07,8.2097e-06,2.6787e-05,4.9088e-05,3.8558e-05,2.6744e-08,2.8198e-09,0.00017476,2.1519e-05,MBA,0.57382
20307,2026610,' 26610 (2000 FK39)',N,12.9,16.375999999999998,0.044,0.182,0.0326656205548429,3.046879449406178,2.9473512414355265,5.382967740042941,161.46990245027632,2.325761419306939,317.5485090704034,3.146407657376829,0.1853195199406178,2459229.571880519,20210115.0718805,1942.590829694331,5.318523832154231,1.95446,760.6171982000001,4.216300000000001e-08,2.0405000000000003e-08,1.3181e-07,4.7298e-06,4.6025e-05,8.2449e-05,6.7641e-05,2.1071e-08,1.8615999999999999e-09,0.00036492,1.9514e-05,MBA,0.49113
71311,2139698,'139698 (2001 QB223)',N,15.5,3.99,0.07,0.095,0.1832836451753531,2.6190955235919167,2.13905814896554,4.628038257380156,106.8802865616096,315.6569454978156,79.88347730198936,3.099132898218293,0.2325289692382942,2458656.9579563406,20190622.457956303,1548.194193520353,4.23872469136305,1.15522,449.5769674,3.7169e-08,1.5372e-08,1.0027000000000001e-07,4.2302e-06,7.3749e-05,7.5929e-05,1.8762e-05,1.819e-08,2.0472e-09,7.9307e-05,1.363e-05,MBA,0.60532
29209,2040502,' 40502 (1999 RT82)',N,15.3,2.9930000000000003,0.18,0.9390000000000001,0.1090392866947144,2.58434268354656,2.30254780075794,2.878823419206047,282.0803264035542,59.66696444261962,3.663213437960333,2.866137566335181,0.2372350878833998,2458985.058719915,20200515.558719896,1517.48210271888,4.15463956938776,1.2957299999999998,504.2592441000001,3.8837e-08,1.3374e-08,1.0384000000000001e-07,4.9085000000000005e-06,8.8753e-05,9.2293e-05,2.7073000000000003e-05,1.4833e-08,1.8416e-09,0.00011407,1.178e-05,MBA,0.56408
6425,2007119,'  7119 Hiera (1989 AV2)',N,9.7,59.15,0.067,0.375,0.1041707665214886,5.138334665987143,4.603070405187326,19.342243797771356,285.5093029710863,122.2203112356214,292.7507212551733,5.673598926786963,0.0846195075182701,2459795.225480177,20220803.7254802,4254.338160999961,11.6477430828199,3.66023,1424.4517090999998,5.4717e-08,1.1738e-07,3.5099000000000005e-07,6.5021e-06,1.6209e-05,3.9139e-05,3.9927e-05,1.296e-07,2.8994999999999998e-09,0.00048778,0.00014577,TJN,0.5049899999999999
79695,2174290,'174290 (2002 SX46)',N,15.4,2.47,0.22,0.265,0.1804371485412635,2.63432820039274,2.158997531592036,13.00384987910592,42.37878332540148,290.8058993508615,90.24581204337213,3.1096588691934435,0.2305150326266763,2458609.003571264,20190505.5035713,1561.720274369382,4.275757082462371,1.19015,463.1706755,4.6410000000000003e-08,1.2286e-08,1.2271e-07,6.9746e-06,1.7035e-05,2.5216e-05,1.7688e-05,1.4502e-08,1.6125999999999996e-09,7.6358e-05,1.0925e-05,MBA,0.5021800000000001
25178,2033941,' 33941 (2000 LX35)',N,15.0,2.539,0.33,0.157,0.1219475082830832,2.220638812308737,1.949837442350981,0.6100729948447139,273.9399318468164,64.2128589092087,335.1035488308733,2.491440182266492,0.297842853961868,2459084.08921773,20200822.5892177,1208.691077228563,3.3092158171897696,0.940676,366.08287892,3.9682e-08,7.875e-09,8.663e-08,3.8066e-06,0.00041774,0.00041819,2.15e-05,8.835299999999999e-09,1.5844e-09,7.2392e-05,6.429500000000001e-06,MBA,0.50107
73194,2146733,'146733 (2001 XE52)',N,14.9,7.1610000000000005,0.045,0.5379999999999999,0.2581271273046323,2.9702609764798438,2.203556043276049,4.31524932595665,232.52999207097267,98.53424259607776,285.1288525364259,3.736965909683637,0.1925360951950834,2459389.368110095,20210623.8681101,1869.779272479984,5.119176652922611,1.1981,466.264577,4.334e-08,2.4855e-08,1.3515999999999997e-07,6.3537e-06,6.094e-05,6.2367e-05,1.3052e-05,3.1269999999999995e-08,2.4166999999999997e-09,6.9163e-05,2.3469e-05,MBA,0.5704100000000001
5802,2006363,'  6363 Doggett (1981 CB1)',N,13.5,5.06,0.301,0.5870000000000001,0.1465097303425245,2.311042581033837,1.972452355676477,5.653709206964269,36.04482318223409,68.2802038503873,99.92976046513849,2.649632806391196,0.2805382947032221,2458644.2927999427,20190609.792799897,1283.247267118521,3.51333954036556,0.997446,388.17605982,3.1977e-08,6.8115e-09,7.5641e-08,3.609e-06,3.6356e-05,3.9346e-05,1.3846e-05,7.8095e-09,1.2403e-09,4.9261e-05,5.6733e-06,MBA,0.44586
56139,2096783,' 96783 (1999 RS97)',N,14.6,2.764,0.402,0.614,0.0583160261194552,2.656359514490924,2.5014511836612083,15.179163275027108,2.4937186879810427,134.03104022401422,153.5911881052938,2.81126784532064,0.2276532187371018,2458325.828282388,20180726.3282824,1581.3525589362948,4.3295073482171,1.52999,595.4262083,5.3577000000000004e-08,1.9517e-08,1.3473e-07,6.6027e-06,1.4913e-05,5.2024e-05,5.1798e-05,2.0655000000000002e-08,2.5089e-09,0.00022575,1.7428e-05,MBA,0.55578
8286,2009496,'  9496 Ockels (4260 T-1)',N,13.5,5.546,0.209,0.265,0.0550058281384319,2.9154716218811965,2.755103690905524,2.9488123333659573,108.3307913767751,328.13956015925413,59.96778268396936,3.0758395528568685,0.1979889015298229,2458697.6154331346,20190802.1154331,1818.2837382214248,4.97818956391903,1.77093,689.1928281,4.1077e-08,1.526e-08,1.193e-07,3.8767000000000005e-06,0.0001013,0.00011302,4.8127e-05,1.6099e-08,1.5544e-09,0.00024311,1.4275e-05,MBA,0.47529
100996,2251733,'251733 (1998 HO86)',N,15.6,4.893,0.047,0.172,0.2977416208657669,3.053546657736916,2.144378726473082,11.67310662383487,29.2615639220159,248.7118720808789,7.9770176296508275,3.962714589000752,0.1847129028009998,2458957.313966384,20200417.8139664,1948.9705079663308,5.33599043933287,1.16137,451.9703629,3.9405e-08,3.3555e-08,1.1986e-07,1.0161e-05,2.7273e-05,3.4342e-05,2.1623000000000003e-05,4.3546e-08,3.0446999999999996e-09,0.00011669,3.2126e-05,MBA,0.6038100000000001
86119,2204787,'204787 (2006 NB1)',N,14.5,6.702999999999999,0.0819999999999999,1.284,0.2410785615446968,3.205736921268098,2.4329024755980604,14.55008861649936,335.1694503835089,359.2699129657719,127.4434644877538,3.978571366938136,0.1717165898758261,2458258.32672146,20180519.8267215,2096.477691877808,5.739843098912551,1.4231,553.827827,9.445e-08,2.9638e-08,2.9376e-07,8.3582e-06,2.0076e-05,2.2864e-05,1.376e-05,3.6783e-08,2.3814e-09,7.4582e-05,2.9074e-05,OMB,0.50957
10590,2012503,' 12503 (1998 FC75)',N,14.2,4.266,0.244,0.7609999999999999,0.1239996756888357,2.758659238233297,2.416586387356357,8.740602455721604,197.5796039351805,73.6900884463479,243.3916199673936,3.1007320891102363,0.2151082104040892,2459542.5917212483,20211124.0917212,1673.576286668584,4.5820021537812,1.41888,552.1855296,3.8224e-08,1.5299e-08,1.0759e-07,4.9757e-06,2.7709e-05,3.649e-05,2.7645e-05,1.7197e-08,1.7895e-09,0.0001309,1.3922e-05,MBA,0.5284300000000001
77427,2165403,'165403 (2000 XM43)',N,15.9,4.247,0.0559999999999999,0.156,0.0481848262344122,2.467771913541036,2.348862752700899,16.33629603081045,24.74990924035086,332.2540086511764,88.99738035419772,2.5866810743811737,0.2542415621155139,2458650.449521968,20190615.949522,1415.976196041601,3.87673154289282,1.35615,527.7728955,8.544700000000001e-08,2.0904e-08,2.0051e-07,7.509299999999999e-06,1.2806e-05,5.3761e-05,4.9191e-05,2.1911e-08,3.2305e-09,0.00019394,1.7992e-05,MBA,0.5392899999999999
5604,2006115,'  6115 Martinduncan (1984 SR2)',N,14.0,4.936,0.166,0.21,0.15531679663421,2.226262462916534,1.8804865087093507,4.8900951251312375,316.1223514349375,66.8645368867454,251.15355808001567,2.572038417123717,0.2967150179802687,2459367.338330803,20210601.8383308,1213.285402439386,3.32179439408456,0.889734,346.25778078,3.8563e-08,7.5907e-09,8.772000000000002e-08,3.9425e-06,4.4085e-05,4.5548000000000005e-05,1.2293e-05,8.7697e-09,1.5175e-09,4.2295e-05,6.2053e-06,MBA,0.47125
58760,2103595,'103595 (2000 CE11)',N,16.3,2.117,0.143,0.38,0.1501728009981633,2.251582749043083,1.9134562609401384,4.686303349785317,207.38413525546588,341.148883437219,318.8160684670212,2.589709237146027,0.2917240303944832,2459141.674285428,20201019.1742854,1234.043008089497,3.3786256210527004,0.9146,355.934882,3.7363e-08,9.4081e-09,8.614800000000001e-08,4.1348e-06,4.4094e-05,4.5628e-05,1.2128e-05,1.0821e-08,1.8284e-09,4.1862e-05,7.7346e-06,MBA,0.5431699999999999
94727,2240665,'240665 (2005 EH51)',N,15.4,2.443,0.246,0.307,0.1666572426566459,2.732966188899517,2.2774975795836814,10.346627968701132,142.5723048711426,40.14643951878908,127.3576785863828,3.1884347982153525,0.218148728331707,2458416.6887646085,20181025.1887646,1650.250279949376,4.51813902792437,1.29222,502.8932574,4.9874e-08,1.9954e-08,1.2949e-07,4.3919e-06,2.3606e-05,2.8123e-05,1.375e-05,2.3280000000000004e-08,2.3892e-09,6.183399999999999e-05,1.8074e-05,MBA,0.5454100000000001
2397,2002478,'  2478 Tokai (1981 JC)',N,12.1,9.238,0.252,0.11199999999999999,0.0688300906840702,2.225494194032102,2.072313226840001,4.139510865552491,228.794294658276,233.4543560680251,40.52548327364877,2.378675161224204,0.2968686759332373,2458863.9902010243,20200115.490201,1212.6574111206,3.3200750475581096,1.09225,425.0709325,3.1981e-08,6.4809e-09,7.1527e-08,3.3517e-06,5.6177e-05,6.36e-05,3.0379e-05,6.927e-09,1.2968e-09,0.00010221,5.2971000000000005e-06,MBA,0.41388
54799,2093375,' 93375 (2000 SY270)',N,15.2,2.7460000000000004,0.214,0.102,0.0964640966521426,2.4356620914625378,2.200708148059736,8.743978303761855,59.86182888058408,181.27716689115533,200.69564910289415,2.67061603486534,0.259285672065886,2459614.897045652,20220204.3970457,1388.429978145965,3.80131410854474,1.1881,462.372877,6.1036e-08,1.4409e-08,1.4358e-07,6.2603e-06,2.7103e-05,3.5441e-05,2.3208e-05,1.5799e-08,2.3008e-09,9.0735e-05,1.232e-05,MBA,0.52647
119939,2429233,'429233 (2010 AB42)',N,16.9,2.7,0.035,1.047,0.1534415945833453,2.758604438397982,2.335319774545502,6.624162521889455,306.1076004437897,223.2188366446233,62.01411556330842,3.1818891022504614,0.2151146201413186,2458712.2159423074,20190816.7159423,1673.526419373539,4.58186562456821,1.3474,524.367658,9.8741e-08,5.5424e-08,2.5295e-07,7.69e-06,7.8537e-05,8.3861e-05,2.9755e-05,6.3928e-08,6.4829e-09,0.00013414,5.0435e-05,MBA,0.60729
35441,2051741,' 51741 Davidixon (2001 KQ50)',N,14.4,7.361000000000001,0.036,0.7390000000000001,0.1622967717489339,2.875928832214602,2.4091748669664903,7.25954277669129,119.110728278957,214.0558802057253,249.54074988013545,3.342682797462713,0.2020862996528862,2459547.094451526,20211128.594451506,1781.417150090602,4.87725434658618,1.4025299999999998,545.8226001,6.0384e-08,2.2551e-08,1.6727999999999997e-07,4.9162000000000005e-06,4.0613e-05,4.559e-05,2.7477e-05,2.6210000000000004e-08,2.3769e-09,0.00014021,2.0952e-05,MBA,0.57492
115174,2379461,'379461 (2010 CP161)',N,17.0,2.608,0.034,0.34600000000000003,0.1367765773595429,2.8425443078066923,2.4537508263920422,1.506129010425828,147.6580408868822,320.3169724656709,81.69518633772908,3.231337789221341,0.2056568641985185,2458603.2597393543,20190429.7597394,1750.4886180336568,4.79257664074923,1.47075,572.3717775,1.0107e-07,3.8208e-08,3.015800000000001e-07,8.2397e-06,0.00033532,0.00033742,3.3426e-05,4.3434e-08,4.1465e-09,0.00016157,3.5294e-05,MBA,0.63459
91967,2232975,'232975 (2005 ER101)',N,15.1,5.402,0.066,0.354,0.0441938049853308,3.1658233304777763,3.025913551592631,10.17401847951024,130.4725223423008,98.29619275329875,212.261577897536,3.305733109362921,0.1749742178894307,2459844.84394898,20220922.343949,2057.445973140399,5.63298007704421,2.0371900000000003,792.8132323,5.2476e-08,4.0442e-08,1.6230000000000004e-07,6.0607e-06,3.3638e-05,7.9132e-05,7.2385e-05,4.2229e-08,3.3528000000000003e-09,0.00041819,3.9424e-05,MBA,0.61882
5456,2005937,'  5937 Loden (1979 XQ)',N,13.5,5.161,0.29,1.2930000000000001,0.1298277539816787,2.259974849321558,1.9665673905790568,3.6180825989642695,35.79300080353796,327.24598002148787,18.46830057949046,2.5533823080640583,0.2901006252703403,2458936.838294472,20200328.338294502,1240.948721377355,3.39753243361357,0.965394,375.70238298,4.0802e-08,7.1132e-09,9.3123e-08,4.0988e-06,5.995e-05,6.1321e-05,1.3754e-05,8.0367e-09,1.3696e-09,4.7312e-05,5.8588e-06,MBA,0.48141
123855,2479966,'479966 (2014 JO27)',N,15.6,4.601,0.0279999999999999,0.38,0.109663047335548,3.047755836420893,2.713529643864276,22.55638521163664,98.0743394760718,286.14478733799234,256.233513106764,3.381982028977509,0.1852395923052151,2459560.674450839,20211212.1744508,1943.429023568764,5.320818681913111,1.81439,706.1061563,9.2013e-08,6.9444e-08,2.7206e-07,7.5739e-06,2.2714e-05,3.7663e-05,3.5509e-05,7.7059e-08,6.331100000000001e-09,0.00020098,6.6422e-05,MBA,0.6933199999999999
24037,2032254,' 32254 (2000 OR51)',N,12.9,16.754,0.052,0.379,0.0719091958898676,3.207841643712104,2.9771683305707346,13.3117345893714,290.1679912370334,54.71622190456579,161.98212755245368,3.438514956853473,0.1715476180975108,2458056.2599729523,20171029.759973,2098.542690318028,5.745496756517531,1.98963,774.3043071000001,4.7137e-08,2.4255e-08,1.5476e-07,4.744e-06,2.0174e-05,3.6324e-05,3.0409e-05,2.5999e-08,1.9457e-09,0.00017563,2.3801e-05,OMB,0.4829
121743,2451163,'451163 (2009 SX146)',N,16.0,4.726,0.038,0.35700000000000004,0.0978282850771166,3.186449778161752,2.8747248608798284,11.90933725069327,34.87828067310286,5.264706118010118,301.22065336254536,3.498174695443673,0.1732780121241924,2459339.719880912,20210505.219880898,2077.586161029938,5.68812090631058,1.88268,732.6825756,8.888e-08,8.982100000000002e-08,2.7911e-07,1.0555e-05,4.884e-05,7.7709e-05,6.8371e-05,9.8609e-08,7.326699999999998e-09,0.00040326,8.7846e-05,MBA,0.57533
43177,2066931,' 66931 (1999 VL208)',N,13.7,11.662,0.057,0.06,0.11555696866436,3.1529430948955666,2.788598548478209,17.96674580387441,111.4312366169274,278.7252407786543,239.6615665987016,3.5172876413129237,0.1760475052266027,2459684.056595968,20220414.556596,2044.9025934029544,5.59863817495675,1.86634,726.3235377999999,3.9943e-08,2.3595e-08,1.2885e-07,4.8232e-06,1.4016e-05,2.4471e-05,2.1027e-05,2.6322e-08,1.9762000000000003e-09,0.00012253,2.2955e-05,MBA,0.54171
73536,2148312,'148312 (2000 OP1)',N,15.0,5.37,0.067,0.044000000000000004,0.2652538948020932,2.595220804157867,1.906828377983572,13.51211437688664,312.518135166927,339.19240073417313,273.7862731910795,3.2836132303321626,0.2357450610703364,2459366.207457104,20210531.707457103,1527.073349344066,4.18089897151011,0.896848,349.02633616,4.8884e-08,1.6812000000000002e-08,1.2248e-07,5.8403e-06,2.3193000000000003e-05,2.6162e-05,1.5319e-05,2.1272000000000003e-08,2.2908e-09,6.6644e-05,1.4839e-05,MBA,0.5412100000000001
26181,2035482,' 35482 (1998 FJ11)',N,14.9,2.997,0.259,0.248,0.1907322727743579,2.536191264765931,2.052457740646652,7.580915939108392,85.7641142430518,163.3820557806767,135.0081546251762,3.0199247888852114,0.2440231732218991,2458447.240435169,20181124.7404352,1475.2697264232322,4.03906838172001,1.03957,404.5694569,2.918e-08,1.1592e-08,7.1547e-08,3.2075e-06,5.2013000000000005e-05,5.5556e-05,2.1456e-05,1.3803e-08,1.673e-09,8.7107e-05,1.0114e-05,MBA,0.53751
10594,2012507,' 12507 (1998 FZ109)',N,13.5,11.893,0.066,0.114,0.2005158505466956,2.7977613074889542,2.236765819291171,7.00801860587327,269.6069458818658,25.64880636428316,186.151403787139,3.358756795686737,0.2106144112561225,2459825.9354256955,20220903.4354257,1709.28474387355,4.67976658144709,1.2231,475.993827,3.3776000000000004e-08,1.4736e-08,9.469200000000001e-08,3.3637e-06,3.8163e-05,3.9507e-05,1.1459000000000002e-05,1.7691e-08,1.6639999999999996e-09,5.7176e-05,1.3504e-05,MBA,0.44706
7504,2008466,'  8466 Leyrat (1981 EV34)',N,14.7,3.858,0.206,0.755,0.2213260645253251,2.583259571448946,2.011516896852773,2.458541421086359,156.82415880024558,179.14332860475508,5.07593972442038,3.1550022460451186,0.2373843058298429,2458979.1172059407,20200509.6172059,1516.528225155913,4.15202799495117,1.00194,389.9249898,3.764e-08,1.2303e-08,9.788700000000001e-08,4.438e-06,0.00011833,0.00011906,1.6576e-05,1.5026e-08,1.6959e-09,6.9735e-05,1.0834000000000002e-05,MBA,0.55397
5825,2006391,'  6391 Africano (1990 BN2)',N,13.4,5.88,0.268,0.961,0.1333120650833233,2.644897823636719,2.29230103283332,14.25596807692172,89.56961823089534,18.57354195471435,33.59229580364017,2.9974946144401167,0.2291346269791996,2458853.894939706,20200105.394939706,1571.1287497052122,4.30151608406629,1.31309,511.0152353,4.0957e-08,1.1898e-08,1.0995000000000002e-07,4.1482e-06,2.1328000000000003e-05,3.005e-05,1.9561e-05,1.3484e-08,1.5461e-09,8.541399999999999e-05,1.0601e-05,MBA,0.48316
7930,2009022,'  9022 Drake (1988 PC1)',N,13.0,6.961,0.2769999999999999,0.244,0.2213200984519973,3.1424600682835955,2.446970496589599,19.080591894773267,243.4667018243794,126.9845912134147,222.78803303539848,3.8379496399775896,0.1769291627072277,2459776.0192239936,20220715.519224,2034.712618833265,5.5707395450602695,1.49886,583.3113462,4.7058e-08,2.4654e-08,1.5367e-07,5.6272e-06,1.4074e-05,1.7619000000000002e-05,1.2245e-05,3.011e-08,2.0820999999999997e-09,7.4725e-05,2.3945e-05,MBA,0.4932
94490,2240054,'240054 (2001 WC36)',N,17.1,2.528,0.0579999999999999,0.49200000000000005,0.1975953453212473,2.3337784961305448,1.8726347282843288,6.168338839535866,117.8433107612335,350.705575520794,39.89278450659842,2.7949222639767606,0.2764487452622149,2458856.195548668,20200107.6955487,1302.230544249842,3.56531292060189,0.889652,346.22586884,4.1717e-08,1.5126e-08,9.893700000000001e-08,4.910299999999999e-06,6.6764e-05,6.934600000000001e-05,1.9589e-05,1.8115e-08,2.6876e-09,7.0217e-05,1.266e-05,MBA,0.58931
110942,2335197,'335197 (2005 EO69)',N,15.8,2.637,0.111,0.713,0.1188595031530022,2.920517125085845,2.5733859106483066,10.7468710664406,340.25663297182035,168.78488134291212,39.019458068180825,3.2676483395233835,0.1974760529380439,2458802.909165629,20191115.4091656,1823.005851311734,4.99111800496026,1.58515,616.8928255,7.8926e-08,3.3283e-08,2.3698e-07,9.3812e-06,2.4898e-05,3.6585e-05,2.7239e-05,3.7239e-08,3.3758e-09,0.00013668,3.1163e-05,MBA,0.57626
36064,2052757,' 52757 (1998 MH4)',N,14.9,2.891,0.2789999999999999,0.501,0.1837308558515188,2.306457708243213,1.882690259522354,25.80829780205753,106.2704325635708,197.9988610811589,83.23034817714894,2.730225156964071,0.2813752088494205,2458704.7015587743,20190809.2015588,1279.430414186404,3.502889566561,0.875017,340.53036589,5.2306e-08,9.3278e-09,1.2061e-07,6.2264e-06,9.3764e-06,1.6192e-05,1.1155e-05,1.1042e-08,1.7069e-09,3.9742e-05,7.7615e-06,MBA,0.48539
26353,2035708,' 35708 (1999 FX27)',N,15.5,3.448,0.124,0.08900000000000001,0.0626574715255684,2.442961449322163,2.2898916618731984,2.794574941368122,16.070504287273828,197.8327189045769,177.9831822267535,2.596031236771128,0.2581244557528792,2458310.97532204,20180711.475322,1394.67606411015,3.81841495991828,1.2834,499.460778,3.4621e-08,9.9864e-09,8.225699999999999e-08,4.0181e-06,8.025899999999999e-05,8.788e-05,3.6162e-05,1.0612e-08,1.5828e-09,0.00013967,8.5518e-06,MBA,0.52659
66400,2124310,'124310 (2001 QS72)',N,15.7,3.355,0.09,0.5920000000000001,0.2373047951699019,2.438545026617362,1.859866598563346,8.229370529094329,123.69914424302428,248.0368359201867,339.9203451309054,3.017223454671377,0.2588260027983477,2459078.0797433485,20200816.5797433,1390.895799138378,3.808065158489741,0.87771,341.5784007,6.2693e-08,1.2793e-08,1.5772e-07,5.3806e-06,3.8864e-05,3.9956e-05,1.0908e-05,1.5829e-08,2.0367e-09,4.2486000000000006e-05,1.0945e-05,MBA,0.59154
121357,2444562,'444562 (2006 SP368)',N,16.8,3.072,0.043,0.305,0.2046234175916477,2.740746636560745,2.179925693034872,8.556304540286755,223.6992485633063,156.71063417298032,2.639578734552893,3.301567580086618,0.2172204650635504,2458988.348388347,20200518.8483883,1657.302408843834,4.53744670456902,1.1861700000000002,461.6217789,9.5044e-08,2.9881e-08,2.5964e-07,9.6318e-06,3.8842e-05,4.3086e-05,1.6400999999999998e-05,3.5996e-08,3.5524e-09,7.5409e-05,2.7103e-05,MBA,0.6298199999999999
